symbol	alias_symbol
SERPINA1	Serine protease inhibitor A1d
SERPINA1	Serine protease inhibitor A1e
SERPINA1	Serpin A1
SERPINA1	Serpin A1b
SERPINA1	Serpin A1c
SERPINA1	Serpin A1d
SERPINA1	Serpin A1e
SERPINA1	serpin family A member 1
SERPINA1	serpin peptidase inhibitor, clade A (alpha-1 antiproteinase, antitrypsin), member 1
SERPINA1	SERPINA1
SERPINA1	Serpina1b
SERPINA1	Serpina1c
SERPINA1	Serpina1d
SERPINA1	Serpina1e
SERPINA1	Spi1-2
SERPINA1	Spi1-3
SERPINA1	Spi1-4
SERPINA1	Spi1-5
SERPINA1	Spi1-6
SERPINA1	serine proteinase inhibitor, clade A, member 1
SERPINA1	serpin peptidase inhibitor, clade A, member 1
SERPINA10	Protein Z-dependent protease inhibitor
SERPINA10	Protein-Z dependent proteinase inhibitor
SERPINA10	PZ-dependent protease inhibitor
SERPINA10	PZI
SERPINA10	serine (or cysteine) proteinase inhibitor, clade A (alpha-1 antiproteinase, antitrypsin), member 10
SERPINA10	Serpin A10
SERPINA10	serpin family A member 10
SERPINA10	serpin peptidase inhibitor, clade A (alpha-1 antiproteinase, antitrypsin), member 10
SERPINA10	Serpina10
SERPINA10	SERPINA10
SERPINA10	UNQ707/PRO1358
SERPINA10	Zpi
SERPINA10	ZPI
SERPINA10	serine proteinase inhibitor, clade A, member 10
SERPINA10	serpin peptidase inhibitor, clade A, member 10
SERPINA11	Gm895
SERPINA11	LOC380780
SERPINA11	serine (or cysteine) proteinase inhibitor, clade A (alpha-1 antiproteinase, antitrypsin), member 11
SERPINA11	Serpin A11
SERPINA11	serpin family A member 11
SERPINA11	serpin peptidase inhibitor, clade A (alpha-1 antiproteinase, antitrypsin), member 11
SERPINA11	Serpina11
SERPINA11	SERPINA11
SERPINA11	serine proteinase inhibitor, clade A, member 11
SERPINA11	serpin peptidase inhibitor, clade A, member 11
SERPINA12	OL-64
SERPINA12	serine (or cysteine) proteinase inhibitor, clade A (alpha-1 antiproteinase, antitrypsin), member 12
SERPINA12	Serpin A12
SERPINA12	serpin family A member 12
SERPINA12	serpin peptidase inhibitor, clade A (alpha-1 antiproteinase, antitrypsin), member 12
SERPINA12	Serpina12
SERPINA12	SERPINA12
SERPINA12	vaspin
SERPINA12	Vaspin
SERPINA12	Visceral adipose tissue-derived serine protease inhibitor
SERPINA12	Visceral adipose-specific serpin
SERPINA12	serine proteinase inhibitor, clade A, member 12
SERPINA12	serpin peptidase inhibitor, clade A, member 12
SERPINA13P	Putative serpin A13
SERPINA13P	serine (or cysteine) proteinase inhibitor, clade A (alpha-1 antiproteinase, antitrypsin), member 13
SERPINA13P	serpin family A member 13, pseudogene
SERPINA13P	serpin peptidase inhibitor, clade A (alpha-1 antiproteinase, antitrypsin), member 13
SERPINA13P	serpin peptidase inhibitor, clade A (alpha-1 antiproteinase, antitrypsin), member 13, pseudogene
SERPINA13P	SERPINA13
SERPINA13P	SERPINA13P
SERPINA13P	UNQ6121
SERPINA13P	UNQ6121/PRO20043
SERPINA13P	serine proteinase inhibitor, clade A, member 13
SERPINA13P	serpin peptidase inhibitor, clade A, member 13
SERPINA13P	serpin peptidase inhibitor, clade A, member 13, pseudogene
SERPINA15P	serpin family A member 15, pseudogene
SERPINA15P	serpin peptidase inhibitor, clade A (alpha-1 antiproteinase, antitrypsin), member 15, pseudogene
SERPINA15P	SERPINA15P
SERPINA15P	serpin peptidase inhibitor, clade A, member 15, pseudogene
Serpina16	Gm46
Serpina16	LOC194604
Serpina16	Serpina16
Serpina1a	Aat-2
Serpina1a	Alpha-1 protease inhibitor 1
Serpina1a	Alpha-1-antitrypsin 1-1
Serpina1a	Dom1
Serpina1a	Serine protease inhibitor 1-1
Serpina1a	Serine protease inhibitor A1a
Serpina1a	Serpin A1a
Serpina1a	Serpina1a
Serpina1a	Spi1-1
SERPINA2	0610012A11Rik
SERPINA2	alpha-1 antitrypsin-related protein
SERPINA2	ARGS
SERPINA2	epserin
SERPINA2	protease inhibitor 1 (alpha-1-antitrypsin)-like
SERPINA2	Protease inhibitor 1-like
SERPINA2	Putative alpha-1-antitrypsin-related protein
SERPINA2	Serine protease inhibitor A1f
SERPINA2	Serpin A1f
SERPINA2	Serpin A2
SERPINA2	serpin family A member 2 (gene/pseudogene)
SERPINA2	serpin peptidase inhibitor, clade A (alpha-1 antiproteinase, antitrypsin), member 2
SERPINA2	serpin peptidase inhibitor, clade A (alpha-1 antiproteinase, antitrypsin), member 2 (gene/pseudogene)
SERPINA2	serpin peptidase inhibitor, clade A (alpha-1 antiproteinase, antitrypsin), member 2, pseudogene
SERPINA2	Serpina1f
SERPINA2	Serpina2
SERPINA2	SERPINA2
SERPINA2	SERPINA2P
SERPINA2	serpin family A member 2
SERPINA2	serpin peptidase inhibitor, clade A, member 2
SERPINA2	serpin peptidase inhibitor, clade A, member 2, pseudogene
SERPINA3	1300001I07Rik
SERPINA3	3e46
SERPINA3	4933406L18Rik
SERPINA3	A030003A19Rik
SERPINA3	AACT
SERPINA3	alpha-1 antichymotrypsin
SERPINA3	alpha-1 antiproteinasin
SERPINA3	alpha-1-antichymotrypsin
SERPINA3	Alpha-1-antichymotrypsin
SERPINA3	Cell growth-inhibiting gene 24/25 protein
SERPINA3	contrapsin
SERPINA3	Contrapsin
SERPINA3	contrapsin-like
SERPINA3	D12Rp54
SERPINA3	GIG24
SERPINA3	GIG25
SERPINA3	Gm4931
SERPINA3	Gm6930
SERPINA3	Kalbp
SERPINA3	Kallikrein-binding protein
SERPINA3	Klkbp
SERPINA3	MMCM2
SERPINA3	MMCM7
SERPINA3	MMSpi2
SERPINA3	MMSPi2.4
SERPINA3	serine (or cysteine) proteinase inhibitor, clade A (alpha-1 antiproteinase, antitrypsin), member 3
SERPINA3	Serine protease inhibitor 2A
SERPINA3	Serine protease inhibitor A3A
SERPINA3	Serine protease inhibitor A3B
SERPINA3	Serine protease inhibitor A3C
SERPINA3	Serine protease inhibitor A3F
SERPINA3	Serine protease inhibitor A3G
SERPINA3	Serine protease inhibitor A3K
SERPINA3	Serine protease inhibitor A3M
SERPINA3	Serine protease inhibitor A3N
SERPINA3	Serpin 2A
SERPINA3	Serpin A3
SERPINA3	Serpin A3A
SERPINA3	Serpin A3B
SERPINA3	Serpin A3C
SERPINA3	Serpin A3F
SERPINA3	Serpin A3G
SERPINA3	Serpin A3K
SERPINA3	Serpin A3M
SERPINA3	Serpin A3N
SERPINA3	serpin family A member 3
SERPINA3	serpin peptidase inhibitor, clade A (alpha-1 antiproteinase, antitrypsin), member 3
SERPINA3	SERPINA3
SERPINA3	Serpina3a
SERPINA3	Serpina3b
SERPINA3	Serpina3c
SERPINA3	Serpina3f
SERPINA3	Serpina3g
SERPINA3	Serpina3i
SERPINA3	Serpina3j
SERPINA3	Serpina3k
SERPINA3	Serpina3m
SERPINA3	Serpina3n
SERPINA3	Spi-2
SERPINA3	SPI-2
SERPINA3	Spi-2l
SERPINA3	Spi-2rs1
SERPINA3	Spi2-1
SERPINA3	Spi2-2
SERPINA3	Spi2-rs1
SERPINA3	Spi2.2
SERPINA3	Spi2.4
SERPINA3	Spi2/eb.1
SERPINA3	Spi2/eb.4
SERPINA3	Spi2A
SERPINA3	serine proteinase inhibitor, clade A, member 3
SERPINA3	serpin peptidase inhibitor, clade A, member 3
Serpina3d-ps	Serpina3d
Serpina3d-ps	Serpina3d-ps
Serpina3e-ps	Serpina3e
Serpina3e-ps	Serpina3e-ps
Serpina3h	6C28
Serpina3h	Serpina3h
Serpina3l-ps	Serpina3l
Serpina3l-ps	Serpina3l-ps
SERPINA4	kallistatin
SERPINA4	Kallistatin
SERPINA4	KLST
SERPINA4	Peptidase inhibitor 4
SERPINA4	PI-4
SERPINA4	PI4
SERPINA4	serine (or cysteine) proteinase inhibitor, clade A (alpha-1 antiproteinase, antitrypsin), member 4
SERPINA4	Serpin A4
SERPINA4	serpin family A member 4
SERPINA4	serpin peptidase inhibitor, clade A (alpha-1 antiproteinase, antitrypsin), member 4
SERPINA4	SERPINA4
SERPINA4	sserpin family A member 4
SERPINA4	serine proteinase inhibitor, clade A, member 4
SERPINA4	serpin peptidase inhibitor, clade A, member 4
Serpina4-ps1	Klst
Serpina4-ps1	Serpina4-ps1
SERPINA5	Acrosomal serine protease inhibitor
SERPINA5	PAI-3
SERPINA5	PAI3
SERPINA5	Pci
SERPINA5	PLANH3
SERPINA5	Plasma serine protease inhibitor
SERPINA5	Plasminogen activator inhibitor 3
SERPINA5	PROCI
SERPINA5	Protein C inhibitor
SERPINA5	serine (or cysteine) proteinase inhibitor, clade A (alpha-1 antiproteinase, antitrypsin), member 5
SERPINA5	Serpin A5
SERPINA5	serpin family A member 5
SERPINA5	serpin peptidase inhibitor, clade A (alpha-1 antiproteinase, antitrypsin), member 5
SERPINA5	Serpina5
SERPINA5	SERPINA5
SERPINA5	serine proteinase inhibitor, clade A, member 5
SERPINA5	serpin peptidase inhibitor, clade A, member 5
SERPINA6	Cbg
SERPINA6	corticosteroid binding globulin
SERPINA6	Corticosteroid-binding globulin
SERPINA6	serine (or cysteine) proteinase inhibitor, clade A (alpha-1 antiproteinase, antitrypsin), member 6
SERPINA6	Serpin A6
SERPINA6	serpin family A member 6
SERPINA6	serpin peptidase inhibitor, clade A (alpha-1 antiproteinase, antitrypsin), member 6
SERPINA6	Serpina6
SERPINA6	SERPINA6
SERPINA6	transcortin
SERPINA6	Transcortin
SERPINA6	serine proteinase inhibitor, clade A, member 6
SERPINA6	serpin peptidase inhibitor, clade A, member 6
SERPINA7	alpha-1 antiproteinase, antitrypsin
SERPINA7	C730040N12Rik
SERPINA7	serine (or cysteine) proteinase inhibitor, clade A (alpha-1 antiproteinase, antitrypsin), member 7
SERPINA7	Serpin A7
SERPINA7	serpin family A member 7
SERPINA7	serpin peptidase inhibitor, clade A (alpha-1 antiproteinase, antitrypsin), member 7
SERPINA7	Serpina7
SERPINA7	SERPINA7
SERPINA7	T4-binding globulin
SERPINA7	Tbg
SERPINA7	TBG
SERPINA7	thyroxin-binding globulin
SERPINA7	thyroxine-binding globulin
SERPINA7	Thyroxine-binding globulin
SERPINA7	serine proteinase inhibitor, clade A, member 7
SERPINA7	serpin peptidase inhibitor, clade A, member 7
SERPINA7P1	serpin family A member 7 pseudogene 1
SERPINA7P1	serpin peptidase inhibitor, clade A (alpha-1 antiproteinase, antitrypsin), member 7 pseudogene 1
SERPINA7P1	SERPINA7P1
SERPINA7P1	serpin peptidase inhibitor, clade A, member 7 pseudogene 1
SERPINA9	2310014L03Rik
SERPINA9	Centerin
SERPINA9	CENTERIN
SERPINA9	GCET1
SERPINA9	Germinal center B-cell-expressed transcript 1 protein
SERPINA9	serine (or cysteine) proteinase inhibitor, clade A (alpha-1 antiproteinase, antitrypsin), member 9
SERPINA9	Serpin A9
SERPINA9	serpin family A member 9
SERPINA9	serpin peptidase inhibitor, clade A (alpha-1 antiproteinase, antitrypsin), member 9
SERPINA9	SERPINA11b
SERPINA9	Serpina9
SERPINA9	SERPINA9
SERPINA9	UNQ692/PRO1337
SERPINA9	serine proteinase inhibitor, clade A, member 9
SERPINA9	serpin peptidase inhibitor, clade A, member 9
SERPINB1	1190005M04Rik
SERPINB1	6330533H24Rik
SERPINB1	anti-elastase
SERPINB1	EIA
SERPINB1	EIB
SERPINB1	EIC
SERPINB1	ELANH2
SERPINB1	LEI
SERPINB1	leukocyte elastase inhibitor
SERPINB1	Leukocyte elastase inhibitor
SERPINB1	Leukocyte elastase inhibitor A
SERPINB1	Leukocyte elastase inhibitor B
SERPINB1	Leukocyte elastase inhibitor C
SERPINB1	M/NEI
SERPINB1	MNEI
SERPINB1	monocyte/neutrophil elastase inhibitor
SERPINB1	Monocyte/neutrophil elastase inhibitor
SERPINB1	Peptidase inhibitor 2
SERPINB1	PI-2
SERPINB1	PI2
SERPINB1	serine (or cysteine) proteinase inhibitor, clade B (ovalbumin), member 1
SERPINB1	Serine protease inhibitor EIA
SERPINB1	Serine protease inhibitor EIB
SERPINB1	Serine protease inhibitor EIC
SERPINB1	Serpin B1
SERPINB1	Serpin B1a
SERPINB1	Serpin B1b
SERPINB1	Serpin B1c
SERPINB1	serpin family B member 1
SERPINB1	serpin peptidase inhibitor, clade B (ovalbumin), member 1
SERPINB1	Serpinb1
SERPINB1	SERPINB1
SERPINB1	Serpinb1a
SERPINB1	Serpinb1b
SERPINB1	Serpinb1c
SERPINB1	serine proteinase inhibitor, clade B, member 1
SERPINB1	serpin peptidase inhibitor, clade B, member 1
Serpinb1-ps1	EID
Serpinb1-ps1	Serpinb1-ps1
SERPINB10	bomapin
SERPINB10	Bomapin
SERPINB10	Peptidase inhibitor 10
SERPINB10	PI-10
SERPINB10	PI10
SERPINB10	protease inhibitor 10 (ovalbumin type)
SERPINB10	serine (or cysteine) proteinase inhibitor, clade B (ovalbumin), member 10
SERPINB10	Serpin B10
SERPINB10	serpin family B member 10
SERPINB10	serpin peptidase inhibitor, clade B (ovalbumin), member 10
SERPINB10	Serpinb10
SERPINB10	SERPINB10
SERPINB10	protease inhibitor 10
SERPINB10	serine proteinase inhibitor, clade B, member 10
SERPINB10	serpin peptidase inhibitor, clade B, member 10
SERPINB11	2310046M08Rik
SERPINB11	epipin
SERPINB11	EPIPIN
SERPINB11	serine (or cysteine) proteinase inhibitor, clade B (ovalbumin), member 11
SERPINB11	Serpin B11
SERPINB11	serpin family B member 11
SERPINB11	serpin family B member 11 (gene/pseudogene)
SERPINB11	serpin peptidase inhibitor, clade B (ovalbumin), member 11
SERPINB11	serpin peptidase inhibitor, clade B (ovalbumin), member 11 (gene/pseudogene)
SERPINB11	Serpinb11
SERPINB11	SERPINB11
SERPINB11	serine proteinase inhibitor, clade B, member 11
SERPINB11	serpin peptidase inhibitor, clade B, member 11
SERPINB12	2300003F07Rik
SERPINB12	4833409F13Rik
SERPINB12	serine (or cysteine) proteinase inhibitor, clade B (ovalbumin), member 12
SERPINB12	Serpin B12
SERPINB12	serpin family B member 12
SERPINB12	serpin peptidase inhibitor, clade B (ovalbumin), member 12
SERPINB12	Serpinb12
SERPINB12	SERPINB12
SERPINB12	yukopin
SERPINB12	YUKOPIN
SERPINB12	serine proteinase inhibitor, clade B, member 12
SERPINB12	serpin peptidase inhibitor, clade B, member 12
SERPINB13	HaCaT UV-repressible serpin
SERPINB13	headpin
SERPINB13	Headpin
SERPINB13	HUR7
SERPINB13	hurpin
SERPINB13	Hurpin
SERPINB13	HURPIN
SERPINB13	Peptidase inhibitor 13
SERPINB13	PI-13
SERPINB13	PI13
SERPINB13	Proteinase inhibitor 13
SERPINB13	serine (or cysteine) proteinase inhibitor, clade B (ovalbumin), member 13
SERPINB13	Serpin B13
SERPINB13	serpin family B member 13
SERPINB13	serpin peptidase inhibitor, clade B (ovalbumin), member 13
SERPINB13	Serpinb13
SERPINB13	SERPINB13
SERPINB13	serine proteinase inhibitor, clade B, member 13
SERPINB13	serpin peptidase inhibitor, clade B, member 13
SERPINB2	HsT1201
SERPINB2	Monocyte Arg-serpin
SERPINB2	PAI-2
SERPINB2	Pai2
SERPINB2	PAI2
SERPINB2	Placental plasminogen activator inhibitor
SERPINB2	Planh2
SERPINB2	PLANH2
SERPINB2	Plasminogen activator inhibitor 2
SERPINB2	Plasminogen activator inhibitor 2, macrophage
SERPINB2	plasminogen-activator inhibitor
SERPINB2	serine (or cysteine) proteinase inhibitor, clade B (ovalbumin), member 2
SERPINB2	Serpin B2
SERPINB2	serpin family B member 2
SERPINB2	serpin peptidase inhibitor, clade B (ovalbumin), member 2
SERPINB2	Serpinb2
SERPINB2	SERPINB2
SERPINB2	Urokinase inhibitor
SERPINB2	serine proteinase inhibitor, clade B, member 2
SERPINB2	serpin peptidase inhibitor, clade B, member 2
SERPINB3	1110001H02Rik
SERPINB3	1110013A16Rik
SERPINB3	HsT1196
SERPINB3	Protein T4-A
SERPINB3	SCC
SERPINB3	SCCA
SERPINB3	SCCA-1
SERPINB3	Scca2
SERPINB3	Scca2-rs
SERPINB3	serine (or cysteine) proteinase inhibitor, clade B (ovalbumin), member 3
SERPINB3	Serpin B3
SERPINB3	serpin family B member 3
SERPINB3	serpin peptidase inhibitor, clade B (ovalbumin), member 3
SERPINB3	SERPINB3
SERPINB3	Serpinb3a
SERPINB3	Serpinb3b
SERPINB3	Serpinb3c
SERPINB3	Serpinb3d
SERPINB3	Serpinb4
SERPINB3	Sqn5
SERPINB3	squamous cell carcinoma antigen 1
SERPINB3	Squamous cell carcinoma antigen 1
SERPINB3	T4-A
SERPINB3	serine proteinase inhibitor, clade B, member 3
SERPINB3	serpin peptidase inhibitor, clade B, member 3
SERPINB4	1110001H02Rik
SERPINB4	1110013A16Rik
SERPINB4	Leupin
SERPINB4	LEUPIN
SERPINB4	Peptidase inhibitor 11
SERPINB4	PI-11
SERPINB4	PI11
SERPINB4	SCCA-2
SERPINB4	SCCA1
SERPINB4	Scca2
SERPINB4	SCCA2
SERPINB4	Scca2-rs
SERPINB4	serine (or cysteine) proteinase inhibitor, clade B (ovalbumin), member 4
SERPINB4	Serpin B4
SERPINB4	serpin family B member 4
SERPINB4	serpin peptidase inhibitor, clade B (ovalbumin), member 4
SERPINB4	Serpinb3b
SERPINB4	Serpinb3c
SERPINB4	Serpinb3d
SERPINB4	Serpinb4
SERPINB4	SERPINB4
SERPINB4	squamous cell carcinoma antigen 2
SERPINB4	Squamous cell carcinoma antigen 2
SERPINB4	serine proteinase inhibitor, clade B, member 4
SERPINB4	serpin peptidase inhibitor, clade B, member 4
SERPINB5	1110036M19Rik
SERPINB5	maspin
SERPINB5	Maspin
SERPINB5	Peptidase inhibitor 5
SERPINB5	PI-5
SERPINB5	Pi5
SERPINB5	PI5
SERPINB5	protease inhibitor 5 (maspin)
SERPINB5	serine (or cysteine) proteinase inhibitor, clade B (ovalbumin), member 5
SERPINB5	Serpin B5
SERPINB5	serpin family B member 5
SERPINB5	serpin peptidase inhibitor, clade B (ovalbumin), member 5
SERPINB5	Serpinb5
SERPINB5	SERPINB5
SERPINB5	Spi5
SERPINB5	Spi7
SERPINB5	protease inhibitor 5
SERPINB5	serine proteinase inhibitor, clade B, member 5
SERPINB5	serpin peptidase inhibitor, clade B, member 5
SERPINB6	4930482L21Rik
SERPINB6	cytoplasmic antiproteinase
SERPINB6	Cytoplasmic antiproteinase
SERPINB6	D330015H01Rik
SERPINB6	deafness, autosomal recessive 91
SERPINB6	DFNB91
SERPINB6	Gm11390
SERPINB6	Gm11396
SERPINB6	NK13
SERPINB6	Peptidase inhibitor 6
SERPINB6	PI-6
SERPINB6	placental thrombin inhibitor
SERPINB6	Placental thrombin inhibitor
SERPINB6	Proteinase inhibitor 6
SERPINB6	PTI
SERPINB6	serine (or cysteine) proteinase inhibitor, clade B (ovalbumin), member 6
SERPINB6	Serpin B6
SERPINB6	serpin family B member 6
SERPINB6	serpin peptidase inhibitor, clade B (ovalbumin), member 6
SERPINB6	Serpinb6
SERPINB6	SERPINB6
SERPINB6	Serpinb6a
SERPINB6	Serpinb6b
SERPINB6	Serpinb6c
SERPINB6	Serpinb6d
SERPINB6	Serpinb6e
SERPINB6	Spi12
SERPINB6	Spi3
SERPINB6	SPI3B
SERPINB6	Spi3C
SERPINB6	SPI3D
SERPINB6	serine proteinase inhibitor, clade B, member 6
SERPINB6	serpin peptidase inhibitor, clade B, member 6
SERPINB7	4631416M05Rik
SERPINB7	megsin
SERPINB7	Megsin
SERPINB7	MEGSIN
SERPINB7	serine (or cysteine) proteinase inhibitor, clade B (ovalbumin), member 7
SERPINB7	Serpin B7
SERPINB7	serpin family B member 7
SERPINB7	serpin peptidase inhibitor, clade B (ovalbumin), member 7
SERPINB7	Serpinb7
SERPINB7	SERPINB7
SERPINB7	TP55
SERPINB7	serine proteinase inhibitor, clade B, member 7
SERPINB7	serpin peptidase inhibitor, clade B, member 7
SERPINB8	CAP-2
SERPINB8	cytoplasmic antiproteinase 2
SERPINB8	Cytoplasmic antiproteinase 2
SERPINB8	Peptidase inhibitor 8
SERPINB8	PI-8
SERPINB8	PI8
SERPINB8	serine (or cysteine) proteinase inhibitor, clade B (ovalbumin), member 8
SERPINB8	Serpin B8
SERPINB8	serpin family B member 8
SERPINB8	serpin peptidase inhibitor, clade B (ovalbumin), member 8
SERPINB8	Serpinb8
SERPINB8	SERPINB8
SERPINB8	Spi8
SERPINB8	serine proteinase inhibitor, clade B, member 8
SERPINB8	serpin peptidase inhibitor, clade B, member 8
SERPINB8P1	PI8L1
SERPINB8P1	serine (or cysteine) proteinase inhibitor, clade B (ovalbumin) pseudogene 1
SERPINB8P1	serpin family B member 8 pseudogene 1
SERPINB8P1	serpin peptidase inhibitor, clade B (ovalbumin) pseudogene 1
SERPINB8P1	serpin peptidase inhibitor, clade B8 (ovalbumin) pseudogene 1
SERPINB8P1	SERPINB8P1
SERPINB8P1	SERPINBP1
SERPINB8P1	serine proteinase inhibitor, clade B pseudogene 1
SERPINB8P1	serpin peptidase inhibitor, clade B pseudogene 1
SERPINB8P1	serpin peptidase inhibitor, clade B8 pseudogene 1
SERPINB9	1600002F03Rik
SERPINB9	1600019A21Rik
SERPINB9	3830421J05Rik
SERPINB9	CAP-3
SERPINB9	CAP3
SERPINB9	cytoplasmic antiproteinase 3
SERPINB9	Cytoplasmic antiproteinase 3
SERPINB9	Gm11397
SERPINB9	NK21
SERPINB9	NK21B
SERPINB9	NK26
SERPINB9	NK9
SERPINB9	Peptidase inhibitor 9
SERPINB9	PI-9
SERPINB9	PI9
SERPINB9	serine (or cysteine) proteinase inhibitor, clade B (ovalbumin), member 9
SERPINB9	Serpin B9
SERPINB9	serpin family B member 9
SERPINB9	serpin peptidase inhibitor, clade B (ovalbumin), member 9
SERPINB9	Serpinb9
SERPINB9	SERPINB9
SERPINB9	Serpinb9b
SERPINB9	Serpinb9c
SERPINB9	Serpinb9d
SERPINB9	Serpinb9e
SERPINB9	Serpinb9f
SERPINB9	Serpinb9g
SERPINB9	Serpinb9h
SERPINB9	SPI-CI
SERPINB9	Spi10
SERPINB9	Spi11
SERPINB9	Spi13
SERPINB9	Spi6
SERPINB9	Spi9
SERPINB9	serine proteinase inhibitor, clade B, member 9
SERPINB9	serpin peptidase inhibitor, clade B, member 9
SERPINB9-AS1	SERPINB9 antisense RNA 1
SERPINB9-AS1	SERPINB9-AS1
SERPINB9P1	MGC39372
SERPINB9P1	serpin family B member 9 pseudogene 1
SERPINB9P1	serpin peptidase inhibitor, clade B (ovalbumin), member 9, pseudogene 1
SERPINB9P1	SERPINB9P1
SERPINB9P1	serpin peptidase inhibitor, clade B, member 9, pseudogene 1
SERPINC1	antithrombin
SERPINC1	antithrombin (aa 375-432)
SERPINC1	antithrombin III
SERPINC1	Antithrombin-III
SERPINC1	At-3
SERPINC1	At3
SERPINC1	ATIII
SERPINC1	coding sequence signal peptide antithrombin part 1
SERPINC1	MGC22579
SERPINC1	PRO0309
SERPINC1	serine (or cysteine) proteinase inhibitor, clade C (antithrombin), member 1
SERPINC1	Serpin C1
SERPINC1	serpin family C member 1
SERPINC1	serpin peptidase inhibitor, clade C (antithrombin), member 1
SERPINC1	Serpinc1
SERPINC1	SERPINC1
SERPINC1	signal peptide antithrombin part 1
SERPINC1	serine proteinase inhibitor, clade C, member 1
SERPINC1	serpin peptidase inhibitor, clade C, member 1
SERPIND1	D22S673
SERPIND1	HC II
SERPIND1	HC-II
SERPIND1	HC2
SERPIND1	Hcf2
SERPIND1	HCF2
SERPIND1	Hcii
SERPIND1	HCII
SERPIND1	heparin cofactor 2
SERPIND1	Heparin cofactor 2
SERPIND1	heparin cofactor II
SERPIND1	Heparin cofactor II
SERPIND1	HLS2
SERPIND1	Protease inhibitor leuserpin-2
SERPIND1	serine (or cysteine) proteinase inhibitor, clade D (heparin cofactor), member 1
SERPIND1	Serpin D1
SERPIND1	serpin family D member 1
SERPIND1	serpin peptidase inhibitor, clade D (heparin cofactor), member 1
SERPIND1	Serpind1
SERPIND1	SERPIND1
SERPIND1	serine proteinase inhibitor, clade D, member 1
SERPIND1	serpin peptidase inhibitor, clade D, member 1
SERPINE1	Endothelial plasminogen activator inhibitor
SERPINE1	PAI-1
SERPINE1	Pai1
SERPINE1	PAI1
SERPINE1	Planh1
SERPINE1	PLANH1
SERPINE1	Plasminogen activator inhibitor 1
SERPINE1	plasminogen activator inhibitor, type I
SERPINE1	serine (or cysteine) proteinase inhibitor, clade E (nexin, plasminogen activator inhibitor type 1), member 1
SERPINE1	Serpin E1
SERPINE1	serpin family E member 1
SERPINE1	Serpine1
SERPINE1	SERPINE1
SERPINE1	serine proteinase inhibitor, clade E, member 1
SERPINE2	B230326M24Rik
SERPINE2	GDN
SERPINE2	Glia-derived nexin
SERPINE2	glial-derived nexin 1
SERPINE2	nexin
SERPINE2	Peptidase inhibitor 7
SERPINE2	PI-7
SERPINE2	Pi7
SERPINE2	PN-1
SERPINE2	Pn1
SERPINE2	PNI
SERPINE2	protease nexin 1
SERPINE2	Protease nexin 1
SERPINE2	Protease nexin I
SERPINE2	serine (or cysteine) proteinase inhibitor, clade E (nexin, plasminogen activator inhibitor type 1), member 2
SERPINE2	Serine protease-inhibitor 4
SERPINE2	Serpin E2
SERPINE2	serpin family E member 2
SERPINE2	serpin peptidase inhibitor, clade E (nexin, plasminogen activator inhibitor type 1), member 2
SERPINE2	Serpine2
SERPINE2	SERPINE2
SERPINE2	Spi4
SERPINE2	serine proteinase inhibitor, clade E, member 2
SERPINE2	serpin peptidase inhibitor, clade E, member 2
SERPINE3	E130113E03Rik
SERPINE3	Serpin E3
SERPINE3	serpin family E member 3
SERPINE3	serpin peptidase inhibitor, clade E (nexin, plasminogen activator inhibitor type 1), member 3
SERPINE3	Serpine3
SERPINE3	SERPINE3
SERPINE3	serpin peptidase inhibitor, clade E, member 3
SERPINE4P	serpin family E member 4, pseudogene
SERPINE4P	serpin peptidase inhibitor, clade E (nexin, plasminogen activator inhibitor type 1), member 4 pseudogene
SERPINE4P	SERPINE4P
SERPINE4P	serpin peptidase inhibitor, clade E, member 4 pseudogene
SERPINF1	alpha-2 antiplasmin
SERPINF1	Caspin
SERPINF1	Cell proliferation-inducing gene 35 protein
SERPINF1	EPC-1
SERPINF1	Pedf
SERPINF1	Pedfl
SERPINF1	PIG35
SERPINF1	pigment epithelium derived factor
SERPINF1	pigment epithelium-derived factor
SERPINF1	Pigment epithelium-derived factor
SERPINF1	proliferation-inducing protein 35
SERPINF1	SDF-3
SERPINF1	Sdf3
SERPINF1	serine (or cysteine) proteinase inhibitor, clade F (alpha-2 antiplasmin, pigment epithelium derived factor), member 1
SERPINF1	Serpin F1
SERPINF1	serpin family F member 1
SERPINF1	Serpinf1
SERPINF1	SERPINF1
SERPINF1	Stromal cell-derived factor 3
SERPINF1	serine proteinase inhibitor, clade F, member 1
SERPINF2	A2AP
SERPINF2	AAP
SERPINF2	alpha 2 antiplasmin
SERPINF2	alpha-2-antiplasmin
SERPINF2	Alpha-2-antiplasmin
SERPINF2	Alpha-2-AP
SERPINF2	Alpha-2-PI
SERPINF2	ALPHA-2-PI
SERPINF2	alpha-2-plasmin inhibitor
SERPINF2	Alpha-2-plasmin inhibitor
SERPINF2	alpha2AP
SERPINF2	API
SERPINF2	Pli
SERPINF2	PLI
SERPINF2	serine (or cysteine) proteinase inhibitor, clade F (alpha-2 antiplasmin, pigment epithelium derived factor), member 2
SERPINF2	Serpin F2
SERPINF2	serpin family F member 2
SERPINF2	serpin peptidase inhibitor, clade F (alpha-2 antiplasmin, pigment epithelium derived factor), member 2
SERPINF2	Serpinf2
SERPINF2	SERPINF2
SERPINF2	serine proteinase inhibitor, clade F, member 2
SERPINF2	serpin peptidase inhibitor, clade F, member 2
SERPING1	angioedema, hereditary
